customer_id,bill_period_end,bill_amount,usage_m3,due_date
C101167,2025-10-31,44.53,14.03,2025-11-14
C101167,2025-11-30,39.23,11.44,2025-12-14
C101167,2025-12-31,45.24,13.75,2026-01-14
C101168,2022-01-31,28.65,6.76,2022-02-14
C101168,2022-02-28,35.94,9.79,2022-03-14
C101168,2022-03-31,36.05,9.93,2022-04-14
C101168,2022-04-30,49.83,15.26,2022-05-14
C101168,2022-05-31,39.56,11.15,2022-06-14
C101168,2022-06-30,36.97,10.36,2022-07-14
C101168,2022-07-31,37.9,10.81,2022-08-14
C101168,2022-08-31,37.45,9.93,2022-09-14
C101168,2022-09-30,49.66,15.58,2022-10-14
C101168,2022-10-31,50.82,16.13,2022-11-14
C101168,2022-11-30,45.99,14.62,2022-12-14
C101168,2022-12-31,46.61,14.73,2023-01-14
C101168,2023-01-31,37.41,10.78,2023-02-14
C101168,2023-02-28,43.3,13.29,2023-03-14
C101168,2023-03-31,27.91,6.5,2023-04-14
C101168,2023-04-30,38.14,10.19,2023-05-14
C101168,2023-05-31,29.2,7.08,2023-06-14
C101168,2023-06-30,40.04,11.64,2023-07-14
C101168,2023-07-31,36.72,10.13,2023-08-14
C101168,2023-08-31,41.92,12.27,2023-09-14
C101168,2023-09-30,40.93,12.38,2023-10-14
C101168,2023-10-31,45.49,14.07,2023-11-14
C101168,2023-11-30,36.08,9.72,2023-12-14
C101168,2023-12-31,29.98,7.24,2024-01-14
C101168,2024-01-31,54.81,17.4,2024-02-14
C101168,2024-02-29,38.09,10.59,2024-03-14
C101168,2024-03-31,39.62,11.59,2024-04-14
C101168,2024-04-30,45.19,13.94,2024-05-14
C101168,2024-05-31,37.97,10.11,2024-06-14
C101168,2024-06-30,32.21,7.82,2024-07-14
C101168,2024-07-31,47.7,15.23,2024-08-14
C101168,2024-08-31,35.3,9.2,2024-09-14
C101168,2024-09-30,48.49,15.25,2024-10-14
C101168,2024-10-31,40.84,12.19,2024-11-14
C101168,2024-11-30,45.34,14.34,2024-12-14
C101168,2024-12-31,47.06,14.69,2025-01-14
C101168,2025-01-31,39.92,11.07,2025-02-14
C101168,2025-02-28,43.8,13.67,2025-03-14
C101168,2025-03-31,51.18,16.87,2025-04-14
C101168,2025-04-30,46.55,14.58,2025-05-14
C101168,2025-05-31,44.37,13.61,2025-06-14
C101168,2025-06-30,42.48,12.11,2025-07-14
C101168,2025-07-31,36.22,10.16,2025-08-14
C101168,2025-08-31,32.82,8.52,2025-09-14
C101168,2025-09-30,48.18,14.67,2025-10-14
C101168,2025-10-31,36.8,9.87,2025-11-14
C101168,2025-11-30,37.11,10.48,2025-12-14
C101168,2025-12-31,40.34,12.12,2026-01-14
C101169,2022-01-31,31.78,8.24,2022-02-14
C101169,2022-02-28,37.92,11.08,2022-03-14
C101169,2022-03-31,35.54,9.79,2022-04-14
C101169,2022-04-30,31.89,7.71,2022-05-14
C101169,2022-05-31,31.31,7.83,2022-06-14
C101169,2022-06-30,37.74,10.43,2022-07-14
C101169,2022-07-31,41.22,12.73,2022-08-14
C101169,2022-08-31,36.57,10.28,2022-09-14
C101169,2022-09-30,31.44,8.2,2022-10-14
C101169,2022-10-31,35.29,9.62,2022-11-14
C101169,2022-11-30,42.11,12.61,2022-12-14
C101169,2022-12-31,46.02,15.12,2023-01-14
C101169,2023-01-31,47.53,14.76,2023-02-14
C101169,2023-02-28,42.03,12.7,2023-03-14
C101169,2023-03-31,49.38,15.66,2023-04-14
C101169,2023-04-30,35.46,9.95,2023-05-14
C101169,2023-05-31,30.81,8.0,2023-06-14
C101169,2023-06-30,34.87,9.83,2023-07-14
C101169,2023-07-31,42.42,13.27,2023-08-14
C101169,2023-08-31,41.56,12.12,2023-09-14
C101169,2023-09-30,42.61,13.44,2023-10-14
C101169,2023-10-31,38.27,11.05,2023-11-14
C101169,2023-11-30,40.5,12.11,2023-12-14
C101169,2023-12-31,40.38,11.5,2024-01-14
C101169,2024-01-31,35.46,9.86,2024-02-14
C101169,2024-02-29,39.86,12.17,2024-03-14
C101169,2024-03-31,39.27,11.16,2024-04-14
C101169,2024-04-30,35.56,10.09,2024-05-14
C101169,2024-05-31,40.52,12.3,2024-06-14
C101169,2024-06-30,38.2,10.81,2024-07-14
C101169,2024-07-31,42.76,13.5,2024-08-14
C101169,2024-08-31,32.07,8.5,2024-09-14
C101169,2024-09-30,36.41,9.87,2024-10-14
C101169,2024-10-31,28.93,6.87,2024-11-14
C101169,2024-11-30,33.3,9.17,2024-12-14
C101169,2024-12-31,45.53,13.76,2025-01-14
C101169,2025-01-31,46.88,14.4,2025-02-14
C101169,2025-02-28,45.19,13.93,2025-03-14
C101169,2025-03-31,47.55,15.12,2025-04-14
C101169,2025-04-30,40.8,12.66,2025-05-14
C101169,2025-05-31,37.86,11.0,2025-06-14
C101169,2025-06-30,39.89,12.08,2025-07-14
C101169,2025-07-31,32.29,8.66,2025-08-14
C101169,2025-08-31,29.13,6.71,2025-09-14
C101169,2025-09-30,36.91,9.92,2025-10-14
C101169,2025-10-31,36.97,10.63,2025-11-14
C101169,2025-11-30,40.15,12.06,2025-12-14
C101169,2025-12-31,36.16,9.97,2026-01-14
C101170,2022-01-31,48.23,,2022-02-14
C101170,2022-02-28,49.94,,2022-03-14
C101170,2022-03-31,49.48,,2022-04-14
C101170,2022-04-30,50.64,,2022-05-14
C101170,2022-05-31,49.81,,2022-06-14
C101170,2022-06-30,49.23,,2022-07-14
C101170,2022-07-31,47.83,,2022-08-14
C101170,2022-08-31,49.84,,2022-09-14
C101170,2022-09-30,49.29,,2022-10-14
C101170,2022-10-31,47.91,,2022-11-14
C101170,2022-11-30,48.56,,2022-12-14
C101170,2022-12-31,49.0,,2023-01-14
C101170,2023-01-31,49.86,,2023-02-14
C101170,2023-02-28,49.99,,2023-03-14
C101170,2023-03-31,50.37,,2023-04-14
C101170,2023-04-30,47.81,,2023-05-14
C101170,2023-05-31,49.46,,2023-06-14
C101170,2023-06-30,50.2,,2023-07-14
C101170,2023-07-31,50.27,,2023-08-14
C101170,2023-08-31,49.77,,2023-09-14
C101170,2023-09-30,50.63,,2023-10-14
C101170,2023-10-31,50.39,,2023-11-14
C101170,2023-11-30,48.73,,2023-12-14
C101170,2023-12-31,49.95,,2024-01-14
C101170,2024-01-31,48.43,,2024-02-14
C101170,2024-02-29,49.54,,2024-03-14
C101170,2024-03-31,48.41,,2024-04-14
C101170,2024-04-30,49.27,,2024-05-14
C101170,2024-05-31,49.47,,2024-06-14
C101170,2024-06-30,50.68,,2024-07-14
C101170,2024-07-31,48.22,,2024-08-14
C101170,2024-08-31,49.09,,2024-09-14
C101170,2024-09-30,50.23,,2024-10-14
C101170,2024-10-31,50.35,,2024-11-14
C101170,2024-11-30,48.33,,2024-12-14
C101170,2024-12-31,47.85,,2025-01-14
C101170,2025-01-31,47.83,,2025-02-14
C101170,2025-02-28,50.4,,2025-03-14
C101170,2025-03-31,48.88,,2025-04-14
C101170,2025-04-30,50.07,,2025-05-14
C101170,2025-05-31,47.99,,2025-06-14
C101170,2025-06-30,48.2,,2025-07-14
C101170,2025-07-31,48.46,,2025-08-14
C101170,2025-08-31,50.22,,2025-09-14
C101170,2025-09-30,47.85,,2025-10-14
C101170,2025-10-31,49.71,,2025-11-14
C101170,2025-11-30,48.93,,2025-12-14
C101170,2025-12-31,49.86,,2026-01-14
C101171,2022-01-31,41.68,11.87,2022-02-14
C101171,2022-02-28,44.99,13.34,2022-03-14
C101171,2022-03-31,40.69,11.95,2022-04-14
C101171,2022-04-30,38.44,11.05,2022-05-14
C101171,2022-05-31,27.94,6.4,2022-06-14
C101171,2022-06-30,34.18,8.91,2022-07-14
C101171,2022-07-31,45.8,14.47,2022-08-14
C101171,2022-08-31,37.81,10.14,2022-09-14
C101171,2022-09-30,35.07,9.03,2022-10-14
C101171,2022-10-31,38.85,11.31,2022-11-14
C101171,2022-11-30,30.47,7.68,2022-12-14
C101171,2022-12-31,38.88,10.7,2023-01-14
C101171,2023-01-31,41.57,12.6,2023-02-14
C101171,2023-02-28,44.35,13.29,2023-03-14
C101171,2023-03-31,41.37,12.55,2023-04-14
C101171,2023-04-30,47.61,14.98,2023-05-14
C101171,2023-05-31,34.76,9.13,2023-06-14
C101171,2023-06-30,30.25,6.93,2023-07-14
C101171,2023-07-31,35.7,9.47,2023-08-14
C101171,2023-08-31,33.54,9.11,2023-09-14
C101171,2023-09-30,38.84,11.19,2023-10-14
C101171,2023-10-31,37.51,10.47,2023-11-14
C101171,2023-11-30,39.87,12.01,2023-12-14
C101171,2023-12-31,41.42,12.24,2024-01-14
C101171,2024-01-31,47.23,14.48,2024-02-14
C101171,2024-02-29,39.62,11.93,2024-03-14
C101171,2024-03-31,40.81,12.17,2024-04-14
C101171,2024-04-30,49.72,15.64,2024-05-14
C101171,2024-05-31,28.71,6.81,2024-06-14
C101171,2024-06-30,37.72,10.84,2024-07-14
C101171,2024-07-31,36.29,10.03,2024-08-14
C101171,2024-08-31,37.1,10.52,2024-09-14
C101171,2024-09-30,40.47,12.13,2024-10-14
C101171,2024-10-31,34.18,9.1,2024-11-14
C101171,2024-11-30,37.61,10.15,2024-12-14
C101171,2024-12-31,45.71,13.93,2025-01-14
C101171,2025-01-31,39.84,11.66,2025-02-14
C101171,2025-02-28,34.98,9.4,2025-03-14
C101171,2025-03-31,43.94,13.68,2025-04-14
C101171,2025-04-30,43.17,12.77,2025-05-14
C101171,2025-05-31,39.79,11.11,2025-06-14
C101171,2025-06-30,40.73,11.36,2025-07-14
C101171,2025-07-31,39.09,11.58,2025-08-14
C101171,2025-08-31,37.7,10.19,2025-09-14
C101171,2025-09-30,40.69,11.46,2025-10-14
C101171,2025-10-31,32.63,8.19,2025-11-14
C101171,2025-11-30,38.79,11.08,2025-12-14
C101171,2025-12-31,45.52,14.52,2026-01-14
C101172,2022-01-31,52.83,17.99,2022-02-14
C101172,2022-02-28,42.15,12.27,2022-03-14
C101172,2022-03-31,34.44,9.26,2022-04-14
C101172,2022-04-30,36.95,10.28,2022-05-14
C101172,2022-05-31,29.63,7.24,2022-06-14
C101172,2022-06-30,40.46,11.95,2022-07-14
C101172,2022-07-31,38.05,10.38,2022-08-14
C101172,2022-08-31,31.79,8.17,2022-09-14
C101172,2022-09-30,36.08,10.26,2022-10-14
C101172,2022-10-31,41.6,12.93,2022-11-14
C101172,2022-11-30,40.76,11.75,2022-12-14
C101172,2022-12-31,36.18,10.1,2023-01-14
C101172,2023-01-31,45.61,14.82,2023-02-14
C101172,2023-02-28,41.35,12.86,2023-03-14
C101172,2023-03-31,34.83,9.62,2023-04-14
C101172,2023-04-30,39.56,11.23,2023-05-14
C101172,2023-05-31,26.13,5.65,2023-06-14
C101172,2023-06-30,37.75,11.0,2023-07-14
C101172,2023-07-31,50.67,16.7,2023-08-14
C101172,2023-08-31,43.13,12.93,2023-09-14
C101172,2023-09-30,36.9,10.31,2023-10-14
C101172,2023-10-31,40.31,11.78,2023-11-14
C101172,2023-11-30,43.48,13.02,2023-12-14
C101172,2023-12-31,44.31,13.56,2024-01-14
C101172,2024-01-31,39.07,11.73,2024-02-14
C101172,2024-02-29,28.08,6.1,2024-03-14
C101172,2024-03-31,37.28,10.69,2024-04-14
C101172,2024-04-30,34.51,9.66,2024-05-14
C101172,2024-05-31,36.14,10.47,2024-06-14
C101172,2024-06-30,32.58,8.63,2024-07-14
C101172,2024-07-31,40.63,11.65,2024-08-14
C101172,2024-08-31,46.65,15.09,2024-09-14
C101172,2024-09-30,42.7,13.04,2024-10-14
C101172,2024-10-31,37.41,10.97,2024-11-14
C101172,2024-11-30,47.01,15.53,2024-12-14
C101172,2024-12-31,45.58,14.44,2025-01-14
C101172,2025-01-31,44.27,14.01,2025-02-14
C101172,2025-02-28,37.74,10.39,2025-03-14
C101172,2025-03-31,39.32,11.21,2025-04-14
C101172,2025-04-30,41.99,12.61,2025-05-14
C101172,2025-05-31,47.86,15.87,2025-06-14
C101172,2025-06-30,45.49,13.72,2025-07-14
C101172,2025-07-31,40.05,11.61,2025-08-14
C101172,2025-08-31,37.78,10.75,2025-09-14
C101172,2025-09-30,41.05,12.53,2025-10-14
C101172,2025-10-31,40.7,12.48,2025-11-14
C101172,2025-11-30,49.09,15.57,2025-12-14
C101172,2025-12-31,33.4,8.99,2026-01-14
C101173,2022-01-31,40.13,12.13,2022-02-14
C101173,2022-02-28,46.61,13.95,2022-03-14
C101173,2022-03-31,48.15,15.3,2022-04-14
C101173,2022-04-30,51.41,16.03,2022-05-14
C101173,2022-05-31,30.58,7.2,2022-06-14
C101173,2022-06-30,34.34,8.71,2022-07-14
C101173,2022-07-31,35.94,10.1,2022-08-14
C101173,2022-08-31,31.09,7.5,2022-09-14
C101173,2022-09-30,47.18,14.7,2022-10-14
C101173,2022-10-31,38.87,11.46,2022-11-14
C101173,2022-11-30,45.57,14.65,2022-12-14
C101173,2022-12-31,39.5,11.45,2023-01-14
C101173,2023-01-31,44.43,13.15,2023-02-14
C101173,2023-02-28,33.58,8.28,2023-03-14
C101173,2023-03-31,34.58,8.85,2023-04-14
C101173,2023-04-30,33.38,8.55,2023-05-14
C101173,2023-05-31,29.71,6.6,2023-06-14
C101173,2023-06-30,43.36,12.77,2023-07-14
C101173,2023-07-31,36.25,10.23,2023-08-14
C101173,2023-08-31,44.11,12.84,2023-09-14
C101173,2023-09-30,38.44,10.43,2023-10-14
C101173,2023-10-31,46.55,13.97,2023-11-14
C101173,2023-11-30,46.28,14.08,2023-12-14
C101173,2023-12-31,40.89,11.6,2024-01-14
C101173,2024-01-31,43.57,12.58,2024-02-14
C101173,2024-02-29,41.88,12.87,2024-03-14
C101173,2024-03-31,48.0,14.5,2024-04-14
C101173,2024-04-30,39.1,11.07,2024-05-14
C101173,2024-05-31,40.38,11.56,2024-06-14
C101173,2024-06-30,29.13,6.95,2024-07-14
C101173,2024-07-31,32.41,8.23,2024-08-14
C101173,2024-08-31,34.14,8.67,2024-09-14
C101173,2024-09-30,40.38,11.95,2024-10-14
C101173,2024-10-31,34.79,9.39,2024-11-14
C101173,2024-11-30,40.83,11.89,2024-12-14
C101173,2024-12-31,39.24,11.48,2025-01-14
C101173,2025-01-31,41.36,12.05,2025-02-14
C101173,2025-02-28,47.35,14.24,2025-03-14
C101173,2025-03-31,41.01,12.02,2025-04-14
C101173,2025-04-30,38.46,10.52,2025-05-14
C101173,2025-05-31,41.04,11.67,2025-06-14
C101173,2025-06-30,45.87,14.14,2025-07-14
C101173,2025-07-31,37.66,10.38,2025-08-14
C101173,2025-08-31,30.21,7.39,2025-09-14
C101173,2025-09-30,30.57,7.4,2025-10-14
C101173,2025-10-31,37.41,10.3,2025-11-14
C101173,2025-11-30,32.54,8.47,2025-12-14
C101173,2025-12-31,26.63,5.37,2026-01-14
C101174,2022-01-31,39.26,11.09,2022-02-14
C101174,2022-02-28,43.39,12.78,2022-03-14
C101174,2022-03-31,46.42,15.04,2022-04-14
C101174,2022-04-30,38.33,10.96,2022-05-14
C101174,2022-05-31,38.7,11.3,2022-06-14
C101174,2022-06-30,38.69,11.44,2022-07-14
C101174,2022-07-31,37.95,10.31,2022-08-14
C101174,2022-08-31,33.01,8.68,2022-09-14
C101174,2022-09-30,48.85,15.77,2022-10-14
C101174,2022-10-31,33.69,8.53,2022-11-14
C101174,2022-11-30,43.05,12.52,2022-12-14
C101174,2022-12-31,34.97,9.68,2023-01-14
C101174,2023-01-31,40.82,12.18,2023-02-14
C101174,2023-02-28,41.7,12.86,2023-03-14
C101174,2023-03-31,39.35,10.91,2023-04-14
C101174,2023-04-30,32.19,7.97,2023-05-14
C101174,2023-05-31,34.6,9.73,2023-06-14
C101174,2023-06-30,42.37,12.85,2023-07-14
C101174,2023-07-31,28.12,6.67,2023-08-14
C101174,2023-08-31,45.72,14.03,2023-09-14
C101174,2023-09-30,36.98,10.79,2023-10-14
C101174,2023-10-31,41.66,12.79,2023-11-14
C101174,2023-11-30,32.56,8.7,2023-12-14
C101174,2023-12-31,39.12,11.36,2024-01-14
C101174,2024-01-31,36.94,10.08,2024-02-14
C101174,2024-02-29,41.6,12.55,2024-03-14
C101174,2024-03-31,32.49,8.6,2024-04-14
C101174,2024-04-30,34.3,9.45,2024-05-14
C101174,2024-05-31,47.54,15.52,2024-06-14
C101174,2024-06-30,39.47,11.74,2024-07-14
C101174,2024-07-31,37.57,10.99,2024-08-14
C101174,2024-08-31,39.69,11.08,2024-09-14
C101174,2024-09-30,44.31,14.06,2024-10-14
C101174,2024-10-31,38.92,10.68,2024-11-14
C101174,2024-11-30,45.13,13.87,2024-12-14
C101174,2024-12-31,26.24,5.45,2025-01-14
C101174,2025-01-31,39.24,11.56,2025-02-14
C101174,2025-02-28,38.02,10.94,2025-03-14
C101174,2025-03-31,37.31,10.08,2025-04-14
C101174,2025-04-30,41.52,12.85,2025-05-14
C101174,2025-05-31,37.17,10.24,2025-06-14
C101174,2025-06-30,35.46,9.86,2025-07-14
C101174,2025-07-31,33.41,8.32,2025-08-14
C101174,2025-08-31,35.67,9.32,2025-09-14
C101174,2025-09-30,26.17,5.74,2025-10-14
C101174,2025-10-31,36.25,10.21,2025-11-14
C101174,2025-11-30,31.77,7.76,2025-12-14
C101174,2025-12-31,49.23,15.89,2026-01-14
C101175,2022-01-31,46.0,13.86,2022-02-14
C101175,2022-02-28,45.89,14.2,2022-03-14
C101175,2022-03-31,32.03,8.01,2022-04-14
C101175,2022-04-30,43.16,13.1,2022-05-14
C101175,2022-05-31,34.48,8.96,2022-06-14
C101175,2022-06-30,37.96,10.88,2022-07-14
C101175,2022-07-31,35.66,9.69,2022-08-14
C101175,2022-08-31,29.59,7.03,2022-09-14
C101175,2022-09-30,32.51,8.07,2022-10-14
C101175,2022-10-31,42.83,12.65,2022-11-14
C101175,2022-11-30,42.53,13.07,2022-12-14
C101175,2022-12-31,31.83,8.09,2023-01-14
C101175,2023-01-31,47.98,14.95,2023-02-14
C101175,2023-02-28,38.43,10.74,2023-03-14
C101175,2023-03-31,33.0,8.11,2023-04-14
C101175,2023-04-30,35.46,9.63,2023-05-14
C101175,2023-05-31,29.79,7.31,2023-06-14
C101175,2023-06-30,33.52,8.55,2023-07-14
C101175,2023-07-31,35.07,9.02,2023-08-14
C101175,2023-08-31,39.29,11.44,2023-09-14
C101175,2023-09-30,42.76,12.51,2023-10-14
C101175,2023-10-31,45.06,13.66,2023-11-14
C101175,2023-11-30,45.01,13.48,2023-12-14
C101175,2023-12-31,28.34,6.67,2024-01-14
C101175,2024-01-31,32.29,7.98,2024-02-14
C101175,2024-02-29,47.41,14.7,2024-03-14
C101175,2024-03-31,37.8,10.23,2024-04-14
C101175,2024-04-30,37.24,10.65,2024-05-14
C101175,2024-05-31,42.19,12.08,2024-06-14
C101175,2024-06-30,44.61,13.24,2024-07-14
C101175,2024-07-31,38.65,11.2,2024-08-14
C101175,2024-08-31,33.36,8.24,2024-09-14
C101175,2024-09-30,31.88,7.63,2024-10-14
C101175,2024-10-31,33.65,8.32,2024-11-14
C101175,2024-11-30,45.78,14.62,2024-12-14
C101175,2024-12-31,45.28,14.06,2025-01-14
C101175,2025-01-31,41.5,12.0,2025-02-14
C101175,2025-02-28,30.97,7.95,2025-03-14
C101175,2025-03-31,44.89,13.76,2025-04-14
C101175,2025-04-30,39.31,11.47,2025-05-14
C101175,2025-05-31,33.59,8.72,2025-06-14
C101175,2025-06-30,37.55,10.11,2025-07-14
C101175,2025-07-31,38.57,11.29,2025-08-14
C101175,2025-08-31,34.03,9.2,2025-09-14
C101175,2025-09-30,31.96,8.07,2025-10-14
C101175,2025-10-31,38.62,11.47,2025-11-14
C101175,2025-11-30,40.04,12.1,2025-12-14
C101175,2025-12-31,29.66,6.7,2026-01-14
C101176,2022-01-31,40.86,11.69,2022-02-14
C101176,2022-02-28,35.9,9.51,2022-03-14
C101176,2022-03-31,41.68,12.68,2022-04-14
C101176,2022-04-30,29.55,6.74,2022-05-14
C101176,2022-05-31,31.56,7.5,2022-06-14
C101176,2022-06-30,24.92,5.0,2022-07-14
C101176,2022-07-31,38.49,11.07,2022-08-14
C101176,2022-08-31,28.69,6.75,2022-09-14
C101176,2022-09-30,30.52,7.38,2022-10-14
C101176,2022-10-31,38.42,10.77,2022-11-14
C101176,2022-11-30,39.42,11.03,2022-12-14
C101176,2022-12-31,43.94,13.46,2023-01-14
C101176,2023-01-31,43.66,13.87,2023-02-14
C101176,2023-02-28,47.14,14.78,2023-03-14
C101176,2023-03-31,50.02,15.64,2023-04-14
C101176,2023-04-30,43.92,13.61,2023-05-14
C101176,2023-05-31,38.29,11.36,2023-06-14
C101176,2023-06-30,37.09,10.74,2023-07-14
C101176,2023-07-31,39.43,11.54,2023-08-14
C101176,2023-08-31,26.49,5.54,2023-09-14
C101176,2023-09-30,36.97,10.19,2023-10-14
C101176,2023-10-31,27.62,6.43,2023-11-14
C101176,2023-11-30,35.2,9.53,2023-12-14
C101176,2023-12-31,31.77,7.82,2024-01-14
C101176,2024-01-31,41.79,12.93,2024-02-14
C101176,2024-02-29,42.89,13.37,2024-03-14
C101176,2024-03-31,45.24,14.6,2024-04-14
C101176,2024-04-30,32.3,8.58,2024-05-14
C101176,2024-05-31,33.93,8.98,2024-06-14
C101176,2024-06-30,43.44,12.76,2024-07-14
C101176,2024-07-31,34.86,8.94,2024-08-14
C101176,2024-08-31,32.75,8.57,2024-09-14
C101176,2024-09-30,41.63,12.27,2024-10-14
C101176,2024-10-31,40.68,12.3,2024-11-14
C101176,2024-11-30,46.03,13.93,2024-12-14
C101176,2024-12-31,42.9,13.05,2025-01-14
C101176,2025-01-31,38.7,10.82,2025-02-14
C101176,2025-02-28,47.18,15.44,2025-03-14
C101176,2025-03-31,43.4,13.74,2025-04-14
C101176,2025-04-30,39.37,10.96,2025-05-14
C101176,2025-05-31,41.6,12.69,2025-06-14
C101176,2025-06-30,37.56,10.21,2025-07-14
C101176,2025-07-31,32.05,7.99,2025-08-14
C101176,2025-08-31,38.45,10.5,2025-09-14
C101176,2025-09-30,48.56,15.18,2025-10-14
C101176,2025-10-31,44.19,13.6,2025-11-14
C101176,2025-11-30,40.97,12.52,2025-12-14
C101176,2025-12-31,34.74,9.37,2026-01-14
C101177,2022-01-31,48.31,,2022-02-14
C101177,2022-02-28,49.0,,2022-03-14
C101177,2022-03-31,48.24,,2022-04-14
C101177,2022-04-30,48.38,,2022-05-14
C101177,2022-05-31,47.97,,2022-06-14
C101177,2022-06-30,50.47,,2022-07-14
C101177,2022-07-31,49.37,,2022-08-14
C101177,2022-08-31,48.08,,2022-09-14
C101177,2022-09-30,50.27,,2022-10-14
C101177,2022-10-31,50.62,,2022-11-14
C101177,2022-11-30,48.05,,2022-12-14
C101177,2022-12-31,50.44,,2023-01-14
C101177,2023-01-31,50.33,,2023-02-14
C101177,2023-02-28,48.19,,2023-03-14
C101177,2023-03-31,48.93,,2023-04-14
C101177,2023-04-30,47.93,,2023-05-14
C101177,2023-05-31,50.36,,2023-06-14
C101177,2023-06-30,49.84,,2023-07-14
C101177,2023-07-31,50.04,,2023-08-14
C101177,2023-08-31,49.6,,2023-09-14
C101177,2023-09-30,50.73,,2023-10-14
C101177,2023-10-31,49.31,,2023-11-14
C101177,2023-11-30,48.99,,2023-12-14
C101177,2023-12-31,49.9,,2024-01-14
C101177,2024-01-31,48.88,,2024-02-14
C101177,2024-02-29,47.97,,2024-03-14
C101177,2024-03-31,49.44,,2024-04-14
C101177,2024-04-30,48.46,,2024-05-14
C101177,2024-05-31,50.33,,2024-06-14
C101177,2024-06-30,50.04,,2024-07-14
C101177,2024-07-31,48.79,,2024-08-14
C101177,2024-08-31,49.96,,2024-09-14
C101177,2024-09-30,48.57,,2024-10-14
C101177,2024-10-31,49.62,,2024-11-14
C101177,2024-11-30,48.14,,2024-12-14
C101177,2024-12-31,50.08,,2025-01-14
C101177,2025-01-31,49.91,,2025-02-14
C101177,2025-02-28,48.86,,2025-03-14
C101177,2025-03-31,49.39,,2025-04-14
C101177,2025-04-30,48.53,,2025-05-14
C101177,2025-05-31,50.15,,2025-06-14
C101177,2025-06-30,50.61,,2025-07-14
C101177,2025-07-31,47.95,,2025-08-14
C101177,2025-08-31,48.87,,2025-09-14
C101177,2025-09-30,50.52,,2025-10-14
C101177,2025-10-31,49.97,,2025-11-14
C101177,2025-11-30,49.52,,2025-12-14
C101177,2025-12-31,49.73,,2026-01-14
C101178,2022-01-31,37.11,10.42,2022-02-14
C101178,2022-02-28,32.32,8.6,2022-03-14
C101178,2022-03-31,42.55,12.81,2022-04-14
C101178,2022-04-30,38.68,11.56,2022-05-14
C101178,2022-05-31,41.09,12.75,2022-06-14
C101178,2022-06-30,36.87,10.63,2022-07-14
C101178,2022-07-31,42.34,12.73,2022-08-14
C101178,2022-08-31,37.1,10.63,2022-09-14
C101178,2022-09-30,36.56,10.6,2022-10-14
C101178,2022-10-31,40.01,11.78,2022-11-14
C101178,2022-11-30,44.13,14.09,2022-12-14
C101178,2022-12-31,39.04,11.31,2023-01-14
C101178,2023-01-31,45.92,15.05,2023-02-14
C101178,2023-02-28,35.78,10.28,2023-03-14
C101178,2023-03-31,39.13,11.15,2023-04-14
C101178,2023-04-30,28.08,6.65,2023-05-14
C101178,2023-05-31,36.36,10.23,2023-06-14
C101178,2023-06-30,32.07,8.01,2023-07-14
C101178,2023-07-31,41.05,11.96,2023-08-14
C101178,2023-08-31,39.55,11.99,2023-09-14
C101178,2023-09-30,44.88,14.15,2023-10-14
C101178,2023-10-31,48.51,15.91,2023-11-14
C101178,2023-11-30,40.36,11.57,2023-12-14
C101178,2023-12-31,35.66,10.28,2024-01-14
C101178,2024-01-31,43.51,13.8,2024-02-14
C101178,2024-02-29,38.4,11.26,2024-03-14
C101178,2024-03-31,35.79,10.36,2024-04-14
C101178,2024-04-30,38.39,11.51,2024-05-14
C101178,2024-05-31,35.16,9.6,2024-06-14
C101178,2024-06-30,49.28,15.78,2024-07-14
C101178,2024-07-31,35.63,9.99,2024-08-14
C101178,2024-08-31,37.0,10.67,2024-09-14
C101178,2024-09-30,43.7,13.13,2024-10-14
C101178,2024-10-31,53.28,17.3,2024-11-14
C101178,2024-11-30,38.97,11.4,2024-12-14
C101178,2024-12-31,28.95,7.1,2025-01-14
C101178,2025-01-31,40.5,12.26,2025-02-14
C101178,2025-02-28,30.48,7.56,2025-03-14
C101178,2025-03-31,36.58,10.6,2025-04-14
C101178,2025-04-30,48.71,15.48,2025-05-14
C101178,2025-05-31,34.91,9.07,2025-06-14
C101178,2025-06-30,32.05,8.19,2025-07-14
C101178,2025-07-31,42.31,12.7,2025-08-14
C101178,2025-08-31,36.64,10.22,2025-09-14
C101178,2025-09-30,44.5,14.14,2025-10-14
C101178,2025-10-31,38.21,10.82,2025-11-14
C101178,2025-11-30,43.72,13.77,2025-12-14
C101178,2025-12-31,32.32,8.02,2026-01-14
C101179,2022-01-31,32.76,9.36,2022-02-14
C101179,2022-02-28,37.39,11.27,2022-03-14
C101179,2022-03-31,35.25,10.39,2022-04-14
C101179,2022-04-30,49.16,17.25,2022-05-14
C101179,2022-05-31,41.1,13.0,2022-06-14
C101179,2022-06-30,41.34,12.54,2022-07-14
C101179,2022-07-31,34.92,9.73,2022-08-14
C101179,2022-08-31,27.89,7.0,2022-09-14
C101179,2022-09-30,43.57,14.58,2022-10-14
C101179,2022-10-31,27.44,6.95,2022-11-14
C101179,2022-11-30,34.45,10.01,2022-12-14
C101179,2022-12-31,42.0,13.29,2023-01-14
C101179,2023-01-31,55.33,18.92,2023-02-14
C101179,2023-02-28,49.47,16.41,2023-03-14
C101179,2023-03-31,40.54,13.06,2023-04-14
C101179,2023-04-30,49.72,16.37,2023-05-14
C101179,2023-05-31,34.02,9.37,2023-06-14
