customer_id,payment_date,amount,method
C101438,2023-08-16,48.49,Direct Debit
C101438,2023-09-21,44.19,Direct Debit
C101438,2023-11-15,59.92,PayPoint
C101438,2023-12-20,50.85,Card
C101438,2024-01-18,48.49,Direct Debit
C101438,2024-02-13,44.69,Card
C101438,2024-03-20,41.7,Direct Debit
C101438,2024-05-17,49.18,PayPoint
C101438,2024-06-15,58.43,Direct Debit
C101438,2024-07-17,51.3,Direct Debit
C101438,2024-08-18,54.54,Direct Debit
C101438,2024-10-18,52.35,Direct Debit
C101438,2024-12-18,41.86,Card
C101438,2025-02-19,38.32,Direct Debit
C101438,2025-03-13,41.65,Direct Debit
C101438,2025-04-21,53.85,Bank Transfer
C101438,2025-05-14,49.7,Direct Debit
C101438,2025-06-21,49.83,Direct Debit
C101438,2025-07-19,51.67,Direct Debit
C101438,2025-08-18,43.16,Bank Transfer
C101438,2025-09-13,51.37,Direct Debit
C101438,2025-10-20,46.7,Card
C101438,2025-11-20,46.57,Direct Debit
C101438,2025-12-14,41.37,Direct Debit
C101438,2026-01-21,43.58,Direct Debit
C101439,2022-02-19,44.94,Bank Transfer
C101439,2022-03-20,49.92,Card
C101439,2022-04-14,47.78,Direct Debit
C101439,2022-05-19,51.59,Bank Transfer
C101439,2022-06-19,49.98,Direct Debit
C101439,2022-07-21,49.53,Cash
C101439,2022-08-21,43.28,Direct Debit
C101439,2022-10-21,54.19,Cash
C101439,2022-11-18,46.53,Direct Debit
C101439,2022-12-21,48.02,Direct Debit
C101439,2023-01-17,57.73,Direct Debit
C101439,2023-02-13,48.92,Card
C101439,2023-03-14,48.13,Bank Transfer
C101439,2023-04-17,46.8,Bank Transfer
C101439,2023-05-12,50.07,Direct Debit
C101439,2023-06-13,47.79,Card
C101439,2023-07-19,44.22,Card
C101439,2023-08-18,43.89,Card
C101439,2023-09-17,55.77,PayPoint
C101439,2023-10-14,47.81,Direct Debit
C101439,2023-11-15,47.29,Direct Debit
C101439,2024-01-18,57.77,Direct Debit
C101439,2024-02-15,55.05,Direct Debit
C101439,2024-03-13,44.86,Direct Debit
C101439,2024-05-16,60.71,Direct Debit
C101439,2024-06-21,42.01,Card
C101439,2024-07-16,53.94,Card
C101439,2024-09-12,47.66,Direct Debit
C101439,2024-10-20,44.31,Direct Debit
C101439,2024-11-13,49.38,Direct Debit
C101439,2024-12-15,51.95,Direct Debit
C101439,2025-01-12,44.53,Direct Debit
C101439,2025-02-17,48.09,Direct Debit
C101439,2025-03-13,57.24,PayPoint
C101439,2025-04-18,44.92,Bank Transfer
C101439,2025-05-15,50.56,Direct Debit
C101439,2025-06-12,42.07,Direct Debit
C101439,2025-07-15,54.76,Direct Debit
C101439,2025-08-21,44.13,Card
C101439,2025-09-20,51.48,Direct Debit
C101439,2025-10-12,44.97,Bank Transfer
C101439,2025-11-12,40.22,Direct Debit
C101439,2025-12-17,60.3,Direct Debit
C101439,2026-01-12,48.14,Direct Debit
C101440,2022-02-16,39.89,Card
C101440,2022-03-19,50.66,Direct Debit
C101440,2022-04-14,48.45,Card
C101440,2022-05-16,51.17,Direct Debit
C101440,2022-06-20,52.22,PayPoint
C101440,2022-07-14,53.1,Direct Debit
C101440,2022-08-19,48.73,Direct Debit
C101440,2022-09-20,53.5,Direct Debit
C101440,2022-10-21,53.81,Card
C101440,2022-11-19,55.17,Card
C101440,2022-12-14,48.28,Card
C101440,2023-01-15,46.65,Direct Debit
C101440,2023-02-13,40.76,Direct Debit
C101440,2023-03-14,37.17,Bank Transfer
C101440,2023-04-12,43.34,Direct Debit
C101440,2023-05-17,48.99,Direct Debit
C101440,2023-06-13,58.08,Card
C101440,2023-07-20,40.03,Card
C101440,2023-08-13,48.16,Card
C101440,2023-09-13,47.56,Direct Debit
C101440,2023-10-21,43.99,PayPoint
C101440,2023-11-20,42.88,Direct Debit
C101440,2023-12-17,40.87,Bank Transfer
C101440,2024-01-20,52.89,Bank Transfer
C101440,2024-02-19,38.45,Card
C101440,2024-03-16,47.03,Direct Debit
C101440,2024-04-21,44.18,Bank Transfer
C101440,2024-05-18,45.82,Card
C101440,2024-06-21,51.94,Bank Transfer
C101440,2024-07-12,52.87,Direct Debit
C101440,2024-08-20,48.07,Direct Debit
C101440,2024-09-16,54.22,Bank Transfer
C101440,2024-10-19,43.94,Direct Debit
C101440,2024-11-21,52.15,Bank Transfer
C101440,2024-12-20,52.75,Direct Debit
C101440,2025-02-19,54.38,Direct Debit
C101440,2025-03-15,50.17,Card
C101440,2025-04-18,40.61,Direct Debit
C101440,2025-05-16,39.38,Direct Debit
C101440,2025-06-12,46.29,Direct Debit
C101440,2025-08-21,54.59,Direct Debit
C101440,2025-09-18,47.64,Cash
C101440,2025-10-18,57.48,Direct Debit
C101440,2025-11-17,52.63,Direct Debit
C101440,2025-12-13,47.11,Direct Debit
C101440,2026-01-17,44.51,Direct Debit
C101441,2022-02-15,43.69,Cash
C101441,2022-03-21,50.88,Card
C101441,2022-04-15,43.38,Card
C101441,2022-05-12,44.61,Direct Debit
C101441,2022-06-15,47.38,Direct Debit
C101441,2022-07-18,45.88,Direct Debit
C101441,2022-08-19,44.37,Direct Debit
C101441,2022-09-17,38.43,Bank Transfer
C101441,2022-10-18,48.61,Bank Transfer
C101441,2022-11-16,48.28,Bank Transfer
C101441,2022-12-18,44.36,Direct Debit
C101441,2023-01-14,45.59,Direct Debit
C101441,2023-02-17,50.26,Direct Debit
C101441,2023-03-15,51.54,Direct Debit
C101441,2023-04-16,45.77,Direct Debit
C101441,2023-05-19,51.39,Bank Transfer
C101441,2023-06-19,60.13,Direct Debit
C101441,2023-07-13,47.04,Direct Debit
C101441,2023-08-18,51.06,Bank Transfer
C101441,2023-09-16,52.83,Direct Debit
C101441,2023-10-13,54.45,Direct Debit
C101441,2024-01-14,45.38,Direct Debit
C101441,2024-02-17,45.55,Direct Debit
C101441,2024-04-20,46.36,Card
C101441,2024-05-20,55.69,Direct Debit
C101441,2024-06-13,52.31,Direct Debit
C101441,2024-07-13,50.36,Direct Debit
C101441,2024-08-20,58.57,Direct Debit
C101441,2024-09-21,44.39,Direct Debit
C101441,2024-10-13,42.51,Cash
C101441,2024-11-17,41.3,PayPoint
C101441,2024-12-16,54.68,Bank Transfer
C101441,2025-01-12,52.86,Card
C101441,2025-02-20,47.87,Direct Debit
C101441,2025-04-16,42.52,Direct Debit
C101441,2025-05-14,45.25,Direct Debit
C101441,2025-06-20,38.81,Direct Debit
C101441,2025-07-18,45.74,Direct Debit
C101441,2025-08-17,38.86,Direct Debit
C101441,2025-09-18,45.92,Card
C101441,2025-10-17,42.11,Direct Debit
C101441,2025-11-13,56.88,Direct Debit
C101441,2025-12-17,44.87,Card
C101442,2022-02-18,48.4,PayPoint
C101442,2022-03-13,41.85,PayPoint
C101442,2022-04-13,36.68,Direct Debit
C101442,2022-05-12,46.33,Card
C101442,2022-06-17,51.75,Direct Debit
C101442,2022-07-12,23.76,Card
C101442,2022-08-16,20.17,Direct Debit
C101442,2022-09-18,31.72,Card
C101442,2022-10-13,45.98,Direct Debit
C101442,2022-11-17,27.86,Card
C101442,2022-12-21,38.15,Card
C101442,2023-01-19,35.86,Direct Debit
C101442,2023-02-15,31.88,Direct Debit
C101442,2023-03-19,42.4,Card
C101442,2023-04-20,32.12,Direct Debit
C101442,2023-05-20,21.92,Direct Debit
C101442,2023-06-12,42.94,Bank Transfer
C101442,2023-08-16,34.68,Direct Debit
C101442,2023-09-16,46.53,Cash
C101442,2023-10-15,23.01,Direct Debit
C101442,2023-11-14,36.36,Bank Transfer
C101442,2023-12-13,41.11,Direct Debit
C101442,2024-01-13,53.07,Bank Transfer
C101442,2024-04-13,50.0,Direct Debit
C101442,2024-05-16,44.25,Bank Transfer
C101442,2024-06-19,30.78,PayPoint
C101442,2024-07-20,37.39,Card
C101442,2024-08-16,22.45,Direct Debit
C101442,2024-09-21,46.38,Direct Debit
C101442,2024-10-14,36.25,Direct Debit
C101442,2024-11-17,46.99,Direct Debit
C101442,2024-12-20,43.66,Card
C101442,2025-01-17,49.03,Card
C101442,2025-02-21,24.51,Card
C101442,2025-03-15,42.38,Card
C101442,2025-04-17,46.56,Direct Debit
C101442,2025-05-14,40.79,Card
C101442,2025-06-21,24.69,Direct Debit
C101442,2025-07-21,49.87,Direct Debit
C101442,2025-08-18,36.72,Cash
C101442,2025-10-12,36.34,Direct Debit
C101442,2025-11-18,35.31,Cash
C101442,2025-12-19,37.69,Cash
C101442,2026-01-16,30.64,Direct Debit
C101443,2022-02-20,48.78,Direct Debit
C101443,2022-03-19,39.18,Direct Debit
C101443,2022-04-12,48.14,Bank Transfer
C101443,2022-05-12,48.56,Direct Debit
C101443,2022-06-19,49.32,Direct Debit
C101443,2022-08-21,46.53,Direct Debit
C101443,2022-09-13,47.18,Direct Debit
C101443,2022-10-13,46.98,Direct Debit
C101443,2022-12-14,42.4,Card
C101443,2023-03-12,39.16,Direct Debit
C101443,2023-05-19,42.75,Direct Debit
C101443,2023-06-13,43.27,Direct Debit
C101443,2023-07-20,45.5,Card
C101443,2023-08-17,44.28,Direct Debit
C101443,2023-09-12,39.14,Card
C101443,2023-10-16,48.44,Card
C101443,2023-11-19,30.27,Direct Debit
C101443,2023-12-17,40.37,Direct Debit
C101443,2024-01-12,42.83,Direct Debit
C101443,2024-03-12,43.78,Direct Debit
C101443,2024-04-20,37.09,Direct Debit
C101443,2024-06-15,48.85,Card
C101443,2024-08-12,41.34,Direct Debit
C101443,2024-09-21,34.23,Direct Debit
C101443,2024-12-20,42.41,Card
C101443,2025-01-18,43.48,Direct Debit
C101443,2025-02-15,44.86,Direct Debit
C101443,2025-03-16,48.36,Direct Debit
C101443,2025-04-17,44.16,Direct Debit
C101443,2025-05-17,49.08,Direct Debit
C101443,2025-06-18,39.93,Direct Debit
C101443,2025-07-16,47.86,Direct Debit
C101443,2025-08-14,50.74,Card
C101443,2025-09-14,49.41,Card
C101443,2025-10-15,40.86,Direct Debit
C101443,2025-11-17,40.08,Direct Debit
C101443,2025-12-14,40.32,Direct Debit
C101443,2026-01-13,55.66,Direct Debit
C101444,2022-02-16,40.64,Direct Debit
C101444,2022-03-14,45.06,Card
C101444,2022-04-21,42.66,Direct Debit
C101444,2022-05-18,42.48,Bank Transfer
C101444,2022-06-12,33.64,Direct Debit
C101444,2022-07-17,35.09,Direct Debit
C101444,2022-08-16,30.15,Direct Debit
C101444,2022-09-18,42.33,PayPoint
C101444,2022-11-16,43.62,Direct Debit
C101444,2022-12-18,21.55,Direct Debit
C101444,2023-01-20,39.12,Direct Debit
C101444,2023-02-20,35.89,Direct Debit
C101444,2023-03-13,37.41,Bank Transfer
C101444,2023-05-15,59.96,Direct Debit
C101444,2023-07-14,31.37,Direct Debit
C101444,2023-08-12,34.48,Direct Debit
C101444,2023-09-19,27.2,Direct Debit
C101444,2023-11-13,25.37,Direct Debit
C101444,2023-12-18,32.18,Card
C101444,2024-01-12,36.42,Direct Debit
C101444,2024-02-14,47.88,Bank Transfer
C101444,2024-03-17,24.16,Card
C101444,2024-04-12,52.65,PayPoint
C101444,2024-05-13,41.82,Card
C101444,2024-06-12,45.27,Direct Debit
C101444,2024-07-15,45.97,Bank Transfer
C101444,2024-08-19,31.63,Direct Debit
C101444,2024-10-21,20.88,Direct Debit
C101444,2024-11-18,33.52,Direct Debit
C101444,2024-12-17,50.66,Direct Debit
C101444,2025-01-13,37.44,PayPoint
C101444,2025-02-18,37.67,Direct Debit
C101444,2025-03-13,39.05,Direct Debit
C101444,2025-04-18,34.69,Direct Debit
C101444,2025-05-17,34.28,Direct Debit
C101444,2025-06-17,37.27,Direct Debit
C101444,2025-07-12,51.12,Direct Debit
C101444,2025-08-17,36.76,Direct Debit
C101444,2025-09-16,33.04,Direct Debit
C101444,2025-10-15,40.99,Card
C101444,2025-11-20,38.75,Card
C101444,2025-12-21,32.07,Direct Debit
C101444,2026-01-21,38.49,Direct Debit
C101445,2022-02-18,38.44,Card
C101445,2022-03-17,58.15,Direct Debit
C101445,2022-04-18,42.25,Direct Debit
C101445,2022-05-20,38.08,Direct Debit
C101445,2022-06-13,45.33,Direct Debit
C101445,2022-07-18,41.65,PayPoint
C101445,2022-08-12,32.26,Direct Debit
C101445,2022-10-19,37.94,Direct Debit
C101445,2022-11-18,41.24,Card
C101445,2022-12-21,33.06,Direct Debit
C101445,2023-01-13,43.46,Card
C101445,2023-02-13,49.62,Direct Debit
C101445,2023-03-14,45.81,Direct Debit
C101445,2023-04-17,45.23,Direct Debit
C101445,2023-05-17,45.93,Card
C101445,2023-07-12,32.98,PayPoint
C101445,2023-09-16,35.65,Direct Debit
C101445,2023-10-19,60.43,Direct Debit
C101445,2023-11-17,32.32,Card
C101445,2023-12-16,51.38,Direct Debit
C101445,2024-01-21,26.16,Direct Debit
C101445,2024-02-20,38.62,Direct Debit
C101445,2024-03-17,46.47,Card
C101445,2024-04-15,38.78,Direct Debit
C101445,2024-05-21,40.82,Direct Debit
C101445,2024-06-13,53.08,Direct Debit
C101445,2024-07-17,32.96,Direct Debit
C101445,2024-08-13,41.35,Direct Debit
C101445,2024-09-12,33.6,Bank Transfer
C101445,2024-10-18,43.17,Card
C101445,2024-11-18,40.22,Direct Debit
C101445,2024-12-20,32.86,Direct Debit
C101445,2025-01-12,40.12,Direct Debit
C101445,2025-02-13,54.37,Card
C101445,2025-03-15,39.4,Direct Debit
C101445,2025-04-15,47.69,Bank Transfer
C101445,2025-05-20,46.2,Card
C101445,2025-06-16,51.99,Direct Debit
C101445,2025-07-13,37.38,Direct Debit
C101445,2025-08-20,37.13,Card
C101445,2025-11-17,20.78,Direct Debit
C101445,2025-12-12,38.52,Direct Debit
C101445,2026-01-13,45.73,PayPoint
C101446,2022-02-20,49.37,Direct Debit
C101446,2022-03-20,39.17,Direct Debit
C101446,2022-04-20,38.73,Direct Debit
C101446,2022-06-16,22.76,Card
C101446,2022-09-15,43.82,Bank Transfer
C101446,2022-11-18,21.94,Direct Debit
C101446,2023-01-12,42.7,Direct Debit
C101446,2023-02-18,52.71,Bank Transfer
C101446,2023-03-20,46.67,Direct Debit
C101446,2023-04-16,33.92,PayPoint
C101446,2023-05-15,38.9,Direct Debit
C101446,2023-06-20,39.16,Cash
C101446,2023-07-12,23.22,Direct Debit
C101446,2023-08-14,47.32,PayPoint
C101446,2023-09-18,38.42,Direct Debit
C101446,2023-10-19,40.23,Cash
C101446,2023-11-17,39.39,PayPoint
C101446,2023-12-15,37.93,Cash
C101446,2024-01-15,41.35,Direct Debit
C101446,2024-02-18,29.0,Card
C101446,2024-03-17,32.63,Card
C101446,2024-04-13,43.17,Direct Debit
C101446,2024-05-16,48.54,Direct Debit
C101446,2024-07-18,44.34,Direct Debit
C101446,2024-08-15,32.58,Direct Debit
C101446,2024-09-13,37.69,Card
C101446,2024-10-14,46.16,Card
C101446,2025-01-20,34.22,PayPoint
C101446,2025-02-16,48.13,Card
C101446,2025-04-16,35.39,Card
C101446,2025-05-20,41.79,Bank Transfer
C101446,2025-06-15,37.23,Bank Transfer
C101446,2025-07-12,46.57,Bank Transfer
C101446,2025-08-18,46.09,Direct Debit
C101446,2025-10-16,45.87,Direct Debit
C101446,2025-11-17,40.07,Card
C101446,2025-12-13,43.26,Direct Debit
C101446,2026-01-18,40.93,Direct Debit
C101447,2022-02-12,27.32,Direct Debit
C101447,2022-03-18,40.66,Card
C101447,2022-04-12,29.39,Direct Debit
C101447,2022-05-17,31.05,Direct Debit
C101447,2022-06-15,42.31,Direct Debit
C101447,2022-07-19,35.04,Direct Debit
C101447,2022-09-12,40.29,Direct Debit
C101447,2022-10-15,35.82,Card
C101447,2022-11-19,47.26,Direct Debit
C101447,2022-12-21,43.66,Direct Debit
C101447,2023-01-18,51.45,Direct Debit
C101447,2023-02-20,54.83,Card
C101447,2023-03-12,47.19,Card
C101447,2023-04-20,31.62,Direct Debit
C101447,2023-05-15,40.94,Direct Debit
C101447,2023-06-20,48.79,Bank Transfer
C101447,2023-07-12,37.28,Bank Transfer
C101447,2023-08-16,32.13,Bank Transfer
C101447,2023-09-16,32.5,Direct Debit
C101447,2023-10-15,15.35,Direct Debit
C101447,2023-11-12,35.35,Card
C101447,2023-12-12,23.08,Cash
C101447,2024-01-18,49.18,Bank Transfer
C101447,2024-02-20,46.36,Direct Debit
C101447,2024-03-16,36.45,PayPoint
C101447,2024-04-20,25.14,Card
C101447,2024-05-15,34.91,Card
C101447,2024-06-17,51.32,Direct Debit
C101447,2024-07-13,26.47,Direct Debit
C101447,2024-08-14,26.72,Direct Debit
C101447,2024-09-16,43.01,Card
C101447,2024-10-18,34.21,PayPoint
C101447,2024-11-12,50.0,Direct Debit
C101447,2024-12-20,36.04,Direct Debit
C101447,2025-01-15,52.62,Direct Debit
C101447,2025-02-20,43.82,Direct Debit
C101447,2025-03-16,18.02,Direct Debit
C101447,2025-04-13,45.19,Direct Debit
C101447,2025-05-16,34.13,Direct Debit
C101447,2025-06-19,40.98,Direct Debit
C101447,2025-07-13,36.56,Direct Debit
C101447,2025-08-13,39.46,Direct Debit
C101447,2025-09-14,42.87,Direct Debit
C101447,2025-10-21,52.63,Direct Debit
C101447,2025-11-16,46.43,Direct Debit
C101447,2025-12-18,22.92,Direct Debit
C101447,2026-01-15,39.25,Bank Transfer
C101448,2022-02-19,54.71,Direct Debit
C101448,2022-03-15,46.8,Direct Debit
C101448,2022-04-17,50.2,Card
C101448,2022-05-18,53.1,Direct Debit
C101448,2022-06-17,40.38,Card
C101448,2022-07-20,37.81,Direct Debit
C101448,2022-08-16,27.07,Direct Debit
C101448,2022-09-17,44.86,Card
C101448,2022-10-15,35.68,Card
C101448,2022-11-20,50.51,Cash
C101448,2022-12-14,36.67,Card
C101448,2023-01-19,39.05,Direct Debit
C101448,2023-02-12,46.85,Direct Debit
C101448,2023-03-13,51.61,Bank Transfer
C101448,2023-04-17,29.66,Direct Debit
C101448,2023-05-14,22.54,Card
C101448,2023-06-19,35.18,Direct Debit
C101448,2023-07-13,50.5,Direct Debit
C101448,2023-09-13,37.07,Direct Debit
C101448,2023-10-16,41.38,Bank Transfer
C101448,2023-11-17,32.48,Bank Transfer
C101448,2024-01-19,51.31,Direct Debit
C101448,2024-02-15,33.94,Direct Debit
C101448,2024-03-18,41.78,Direct Debit
C101448,2024-04-14,43.21,Direct Debit
C101448,2024-05-20,42.34,Direct Debit
C101448,2024-06-13,40.06,PayPoint
C101448,2024-07-21,26.13,Direct Debit
C101448,2024-08-18,43.44,Direct Debit
C101448,2024-09-20,45.5,Direct Debit
C101448,2024-10-12,29.18,Direct Debit
C101448,2024-11-19,58.34,Card
C101448,2024-12-17,43.55,Bank Transfer
C101448,2025-01-16,37.81,Bank Transfer
C101448,2025-02-20,30.27,Direct Debit
C101448,2025-03-12,46.76,Direct Debit
C101448,2025-04-17,46.4,Direct Debit
C101448,2025-05-19,45.07,Card
C101448,2025-06-19,42.6,Card
C101448,2025-07-12,50.59,Direct Debit
C101448,2025-08-12,33.45,Direct Debit
C101448,2025-09-16,31.14,Direct Debit
C101448,2025-10-15,37.0,Direct Debit
C101448,2025-11-16,37.76,Direct Debit
C101448,2025-12-21,43.72,PayPoint
C101448,2026-01-12,55.14,Direct Debit
C101449,2022-02-20,39.62,Bank Transfer
C101449,2022-04-19,35.28,Direct Debit
C101449,2022-05-18,46.04,Bank Transfer
C101449,2022-06-18,55.82,Card
C101449,2022-07-12,56.02,Direct Debit
C101449,2022-08-21,58.14,Direct Debit
C101449,2022-09-21,34.18,Direct Debit
C101449,2022-10-14,60.96,Direct Debit
C101449,2022-11-16,47.63,Cash
C101449,2022-12-15,39.28,Direct Debit
C101449,2023-01-19,50.19,PayPoint
C101449,2023-02-12,40.89,Direct Debit
C101449,2023-04-19,45.18,Direct Debit
C101449,2023-05-21,55.93,Direct Debit
C101449,2023-06-20,44.5,Direct Debit
C101449,2023-07-17,53.13,Direct Debit
C101449,2023-08-21,44.12,Direct Debit
C101449,2023-09-12,56.29,Card
C101449,2023-10-12,55.47,Direct Debit
C101449,2023-11-18,47.91,Direct Debit
C101449,2023-12-14,44.75,Cash
C101449,2024-01-21,45.31,Direct Debit
C101449,2024-02-18,53.24,Direct Debit
C101449,2024-03-20,42.34,Direct Debit
C101449,2024-04-13,42.76,Bank Transfer
C101449,2024-05-14,38.4,Card
C101449,2024-06-19,48.44,Direct Debit
C101449,2024-07-13,48.55,Direct Debit
C101449,2024-08-15,40.75,Direct Debit
C101449,2024-09-13,45.06,Card
C101449,2024-10-17,42.22,Direct Debit
C101449,2024-11-16,60.92,Direct Debit
C101449,2024-12-13,52.74,Direct Debit
C101449,2025-01-18,42.22,Direct Debit
C101449,2025-02-17,62.52,Direct Debit
C101449,2025-03-15,39.31,Direct Debit
C101449,2025-04-12,40.42,Direct Debit
C101449,2025-05-16,53.55,Direct Debit
C101449,2025-07-20,47.38,Card
C101449,2025-08-16,45.0,Direct Debit
C101449,2025-09-21,54.54,Card
C101449,2025-10-18,48.85,Card
C101449,2025-11-13,53.57,Direct Debit
C101449,2025-12-19,42.24,Direct Debit
C101449,2026-01-13,52.01,Direct Debit
C101450,2022-02-13,35.04,Card
C101450,2022-04-15,15.03,Card
C101450,2022-05-14,40.67,Bank Transfer
C101450,2022-06-15,27.01,Direct Debit
C101450,2022-07-17,38.21,Direct Debit
C101450,2022-08-18,25.42,Direct Debit
C101450,2022-09-17,48.9,Card
C101450,2022-10-18,52.11,Direct Debit
C101450,2022-11-20,36.4,Direct Debit
C101450,2022-12-16,47.42,Cash
C101450,2023-01-19,39.01,Bank Transfer
C101450,2023-02-15,32.12,Bank Transfer
C101450,2023-03-16,40.51,Direct Debit
C101450,2023-04-19,28.67,Direct Debit
C101450,2023-05-14,34.27,Direct Debit
C101450,2023-06-17,27.31,PayPoint
C101450,2023-07-13,25.09,Cash
C101450,2023-08-15,33.2,Card
C101450,2023-10-12,30.13,Direct Debit
C101450,2023-11-13,29.07,Direct Debit
C101450,2023-12-20,35.82,Direct Debit
C101450,2024-01-12,47.34,Direct Debit
C101450,2024-02-19,37.44,Direct Debit
C101450,2024-03-20,30.28,PayPoint
C101450,2024-05-17,37.61,Card
C101450,2024-09-21,31.06,Direct Debit
C101450,2024-10-15,34.1,Bank Transfer
C101450,2024-11-20,33.3,Bank Transfer
C101450,2025-01-15,36.21,Direct Debit
C101450,2025-02-18,46.36,Direct Debit
C101450,2025-03-21,18.37,Card
C101450,2025-04-17,30.41,Direct Debit
C101450,2025-06-13,39.43,Card
C101450,2025-08-14,38.1,Card
C101450,2025-09-15,29.38,Card
C101450,2025-10-17,35.08,Cash
C101450,2025-11-14,33.07,Direct Debit
C101450,2025-12-19,29.27,Card
C101450,2026-01-19,38.92,Direct Debit
C101451,2022-02-13,40.57,Direct Debit
C101451,2022-03-16,41.44,Direct Debit
C101451,2022-04-17,46.93,Bank Transfer
C101451,2022-05-15,43.05,Direct Debit
C101451,2022-06-15,51.97,Card
C101451,2022-07-15,29.06,Direct Debit
C101451,2022-08-19,36.15,Direct Debit
C101451,2022-10-16,29.74,Cash
C101451,2022-11-20,43.57,Direct Debit
C101451,2022-12-16,52.34,Direct Debit
C101451,2023-01-14,48.09,Bank Transfer
C101451,2023-02-17,44.52,Direct Debit
C101451,2023-03-13,47.34,Direct Debit
C101451,2023-04-16,44.69,Direct Debit
C101451,2023-05-14,16.91,Direct Debit
C101451,2023-06-20,36.71,Direct Debit
C101451,2023-07-12,39.13,Direct Debit
C101451,2023-08-16,31.79,Card
C101451,2023-10-18,33.14,Direct Debit
C101451,2023-11-13,34.34,Direct Debit
C101451,2024-01-14,33.67,Cash
C101451,2024-02-21,43.73,Cash
C101451,2024-03-21,52.05,Direct Debit
C101451,2024-04-15,56.85,Direct Debit
C101451,2024-05-18,36.89,Bank Transfer
C101451,2024-06-19,57.6,Direct Debit
C101451,2024-07-13,60.52,Direct Debit
C101451,2024-08-21,38.46,Direct Debit
C101451,2024-09-18,59.7,Direct Debit
C101451,2024-10-21,50.34,Direct Debit
C101451,2024-11-15,42.74,Card
C101451,2024-12-16,41.66,Card
C101451,2025-01-13,32.18,Direct Debit
C101451,2025-02-15,42.63,Direct Debit
C101451,2025-03-21,33.73,Bank Transfer
C101451,2025-04-19,30.28,Direct Debit
C101451,2025-05-18,39.62,Card
C101451,2025-06-18,44.05,Card
C101451,2025-07-12,31.49,Card
C101451,2025-08-21,19.61,Bank Transfer
C101451,2025-09-13,48.37,Direct Debit
C101451,2025-10-19,40.79,Direct Debit
C101451,2025-11-14,32.07,Direct Debit
C101451,2025-12-12,34.03,Direct Debit
C101451,2026-01-18,28.55,Direct Debit
C101452,2022-02-16,46.18,Card
C101452,2022-03-20,40.36,Direct Debit
C101452,2022-04-16,42.98,Direct Debit
C101452,2022-05-18,29.77,Direct Debit
C101452,2022-06-14,36.72,Direct Debit
C101452,2022-07-17,28.72,Direct Debit
C101452,2022-10-19,36.96,Direct Debit
C101452,2022-11-20,28.78,Direct Debit
C101452,2022-12-21,26.26,Direct Debit
C101452,2023-01-15,36.39,Direct Debit
C101452,2023-02-16,46.6,PayPoint
C101452,2023-04-18,27.34,Bank Transfer
C101452,2023-05-16,40.3,Direct Debit
C101452,2023-06-15,28.97,Direct Debit
C101452,2023-07-17,23.78,Direct Debit
C101452,2023-08-19,51.17,Direct Debit
C101452,2023-09-20,33.2,Direct Debit
C101452,2023-10-16,28.33,Direct Debit
C101452,2023-11-19,22.99,Card
C101452,2023-12-19,44.59,Direct Debit
C101452,2024-01-20,38.77,Direct Debit
C101452,2024-02-21,26.8,Card
C101452,2024-05-15,37.56,Bank Transfer
C101452,2024-06-18,30.72,Direct Debit
C101452,2024-07-16,30.6,Direct Debit
C101452,2024-09-20,31.6,Direct Debit
C101452,2025-01-12,40.9,Cash
C101452,2025-02-15,49.99,Direct Debit
C101452,2025-03-12,40.33,Direct Debit
C101452,2025-04-17,29.0,Card
C101452,2025-05-17,30.59,Direct Debit
C101452,2025-06-20,28.47,Card
C101452,2025-07-13,23.71,Direct Debit
C101452,2025-08-16,23.48,Bank Transfer
C101452,2025-09-21,28.75,Card
C101452,2025-10-19,30.34,Direct Debit
C101452,2025-11-17,31.06,Card
C101452,2025-12-13,39.58,Bank Transfer
C101452,2026-01-16,27.89,Direct Debit
C101453,2022-02-15,44.49,Card
C101453,2022-03-15,43.39,Direct Debit
C101453,2022-04-14,45.02,Card
C101453,2022-05-16,50.8,Direct Debit
C101453,2022-06-20,40.3,Direct Debit
C101453,2022-07-12,21.29,Direct Debit
C101453,2022-08-18,39.95,Card
C101453,2022-09-14,40.84,Bank Transfer
C101453,2022-10-14,22.89,Bank Transfer
C101453,2022-11-20,24.22,Direct Debit
C101453,2022-12-21,36.71,Card
C101453,2023-01-20,39.22,Card
C101453,2023-02-15,42.01,Direct Debit
C101453,2023-03-19,37.22,Direct Debit
C101453,2023-04-18,44.72,Direct Debit
C101453,2023-05-15,56.91,Cash
C101453,2023-06-14,37.21,Direct Debit
C101453,2023-07-19,27.75,Direct Debit
C101453,2023-08-19,38.06,Direct Debit
C101453,2023-09-16,43.91,Bank Transfer
C101453,2023-11-16,57.01,Direct Debit
C101453,2023-12-17,53.55,Card
C101453,2024-01-19,40.71,Direct Debit
C101453,2024-02-18,36.9,Card
C101453,2024-03-17,50.5,Card
C101453,2024-04-14,38.82,Direct Debit
C101453,2024-05-15,34.64,Card
C101453,2024-06-17,51.13,Direct Debit
C101453,2024-07-21,47.17,Cash
C101453,2024-08-21,41.61,Direct Debit
C101453,2024-09-18,47.88,Direct Debit
C101453,2024-10-18,42.01,Bank Transfer
C101453,2024-11-17,47.23,Direct Debit
C101453,2024-12-14,30.97,Card
C101453,2025-01-21,49.74,Direct Debit
C101453,2025-02-18,43.98,Direct Debit
