customer_id,action_date,action
C101132,2025-03-21,Reminder Sent
C101132,2025-04-04,Second Reminder
C101132,2025-04-11,Arrangement Agreed
C101132,2025-12-21,Reminder Sent
C101132,2026-01-04,Second Reminder
C101133,2023-07-21,Reminder Sent
C101133,2023-08-04,Second Reminder
C101133,2025-10-21,Reminder Sent
C101133,2026-01-21,Reminder Sent
C101133,2026-02-04,Second Reminder
C101133,2026-02-11,Arrangement Agreed
C101134,2022-06-21,Reminder Sent
C101134,2022-07-05,Second Reminder
C101134,2022-08-21,Reminder Sent
C101134,2022-09-04,Second Reminder
C101134,2024-01-21,Reminder Sent
C101134,2025-05-21,Reminder Sent
C101134,2025-06-04,Second Reminder
C101134,2025-06-11,Arrangement Agreed
C101134,2025-09-21,Reminder Sent
C101135,2024-05-21,Reminder Sent
C101135,2025-02-21,Reminder Sent
C101135,2025-03-07,Second Reminder
C101135,2025-03-14,Arrangement Agreed
C101135,2025-11-21,Reminder Sent
C101136,2022-03-21,Reminder Sent
C101136,2022-04-04,Second Reminder
C101136,2022-08-21,Reminder Sent
C101136,2022-09-04,Second Reminder
C101136,2022-09-11,Arrangement Agreed
C101136,2022-10-21,Reminder Sent
C101136,2022-11-04,Second Reminder
C101136,2023-06-21,Reminder Sent
C101136,2023-07-21,Reminder Sent
C101136,2024-10-21,Reminder Sent
C101136,2025-02-21,Reminder Sent
C101136,2025-03-07,Second Reminder
C101136,2025-03-14,Arrangement Agreed
C101136,2025-04-21,Reminder Sent
C101136,2025-05-05,Second Reminder
C101136,2025-05-12,Arrangement Agreed
C101136,2025-06-21,Reminder Sent
C101136,2025-07-05,Second Reminder
C101136,2025-12-21,Reminder Sent
C101137,2022-03-21,Reminder Sent
C101137,2022-04-04,Second Reminder
C101137,2022-04-21,Reminder Sent
C101137,2022-05-05,Second Reminder
C101137,2022-05-12,Arrangement Agreed
C101137,2023-04-21,Reminder Sent
C101137,2023-09-21,Reminder Sent
C101137,2023-10-05,Second Reminder
C101137,2024-06-21,Reminder Sent
C101137,2024-07-05,Second Reminder
C101137,2024-12-21,Reminder Sent
C101137,2025-01-04,Second Reminder
C101137,2025-01-11,Arrangement Agreed
C101137,2025-05-21,Reminder Sent
C101137,2025-06-04,Second Reminder
C101137,2025-09-21,Reminder Sent
C101137,2025-10-05,Second Reminder
C101138,2023-01-21,Reminder Sent
C101138,2023-02-04,Second Reminder
C101138,2024-11-21,Reminder Sent
C101138,2024-12-05,Second Reminder
C101139,2022-05-21,Reminder Sent
C101139,2022-06-04,Second Reminder
C101139,2022-08-21,Reminder Sent
C101139,2022-09-04,Second Reminder
C101139,2022-11-21,Reminder Sent
C101139,2022-12-05,Second Reminder
C101139,2023-04-21,Reminder Sent
C101139,2023-05-05,Second Reminder
C101139,2023-05-12,Arrangement Agreed
C101139,2023-05-21,Reminder Sent
C101139,2023-06-29,Arrangement Broken
C101139,2023-10-21,Reminder Sent
C101139,2024-05-21,Reminder Sent
C101139,2024-06-04,Second Reminder
C101139,2024-06-21,Reminder Sent
C101139,2024-07-05,Second Reminder
C101139,2024-07-12,Arrangement Agreed
C101139,2024-08-21,Reminder Sent
C101139,2024-10-21,Reminder Sent
C101139,2024-11-04,Second Reminder
C101139,2024-11-11,Arrangement Agreed
C101139,2025-03-21,Reminder Sent
C101139,2025-04-04,Second Reminder
C101139,2025-07-21,Reminder Sent
C101139,2025-08-04,Second Reminder
C101140,2022-09-21,Reminder Sent
C101140,2023-03-21,Reminder Sent
C101140,2023-04-04,Second Reminder
C101140,2023-04-11,Arrangement Agreed
C101140,2023-06-21,Reminder Sent
C101140,2023-07-05,Second Reminder
C101141,2022-03-21,Reminder Sent
C101141,2022-04-04,Second Reminder
C101141,2022-04-11,Arrangement Agreed
C101141,2022-12-21,Reminder Sent
C101141,2023-01-04,Second Reminder
C101141,2023-12-21,Reminder Sent
C101141,2024-01-04,Second Reminder
C101141,2025-07-21,Reminder Sent
C101141,2025-08-04,Second Reminder
C101141,2025-08-11,Arrangement Agreed
C101141,2025-11-21,Reminder Sent
C101142,2022-06-21,Reminder Sent
C101142,2022-07-05,Second Reminder
C101142,2022-07-21,Reminder Sent
C101142,2022-08-04,Second Reminder
C101142,2022-08-11,Arrangement Agreed
C101142,2022-11-21,Reminder Sent
C101142,2022-12-05,Second Reminder
C101142,2023-03-21,Reminder Sent
C101142,2023-04-04,Second Reminder
C101142,2023-07-21,Reminder Sent
C101142,2023-08-04,Second Reminder
C101142,2024-06-21,Reminder Sent
C101142,2024-07-05,Second Reminder
C101142,2024-07-12,Arrangement Agreed
C101142,2025-02-21,Reminder Sent
C101142,2025-03-21,Reminder Sent
C101142,2025-04-04,Second Reminder
C101142,2025-04-11,Arrangement Agreed
C101142,2025-06-06,Arrangement Broken
C101143,2022-05-21,Reminder Sent
C101143,2022-06-04,Second Reminder
C101143,2023-05-21,Reminder Sent
C101143,2023-06-04,Second Reminder
C101143,2023-12-21,Reminder Sent
C101143,2024-01-04,Second Reminder
C101143,2024-01-11,Arrangement Agreed
C101143,2024-06-21,Reminder Sent
C101143,2024-07-05,Second Reminder
C101144,2022-07-21,Reminder Sent
C101144,2022-08-04,Second Reminder
C101144,2023-04-21,Reminder Sent
C101144,2023-09-21,Reminder Sent
C101144,2023-10-05,Second Reminder
C101144,2023-10-21,Reminder Sent
C101144,2025-12-21,Reminder Sent
C101144,2026-01-04,Second Reminder
C101144,2026-01-11,Arrangement Agreed
C101144,2026-02-07,Arrangement Broken
C101145,2023-12-21,Reminder Sent
C101145,2024-01-04,Second Reminder
C101145,2024-01-11,Arrangement Agreed
C101146,2024-08-21,Reminder Sent
C101146,2024-09-04,Second Reminder
C101146,2025-01-21,Reminder Sent
C101146,2025-02-04,Second Reminder
C101146,2025-10-21,Reminder Sent
C101146,2025-11-04,Second Reminder
C101146,2025-11-11,Arrangement Agreed
C101147,2022-04-21,Reminder Sent
C101147,2022-05-05,Second Reminder
C101147,2022-05-12,Arrangement Agreed
C101147,2026-01-21,Reminder Sent
C101147,2026-02-04,Second Reminder
C101149,2023-03-21,Reminder Sent
C101149,2023-04-04,Second Reminder
C101149,2023-04-21,Reminder Sent
C101149,2023-05-05,Second Reminder
C101149,2024-01-21,Reminder Sent
C101149,2024-02-04,Second Reminder
C101149,2025-07-21,Reminder Sent
C101149,2025-08-04,Second Reminder
C101149,2025-12-21,Reminder Sent
C101149,2026-01-04,Second Reminder
C101150,2023-12-21,Reminder Sent
C101150,2024-03-21,Reminder Sent
C101150,2024-04-04,Second Reminder
C101150,2024-04-11,Arrangement Agreed
C101151,2022-11-21,Reminder Sent
C101151,2023-02-21,Reminder Sent
C101151,2023-03-07,Second Reminder
C101151,2023-10-21,Reminder Sent
C101151,2023-11-04,Second Reminder
C101151,2024-03-21,Reminder Sent
C101151,2025-01-21,Reminder Sent
C101152,2022-04-21,Reminder Sent
C101152,2024-01-21,Reminder Sent
C101153,2022-02-21,Reminder Sent
C101153,2022-03-07,Second Reminder
C101153,2022-03-14,Arrangement Agreed
C101154,2022-08-21,Reminder Sent
C101154,2022-09-04,Second Reminder
C101154,2022-09-11,Arrangement Agreed
C101154,2023-08-21,Reminder Sent
C101154,2024-04-21,Reminder Sent
C101154,2024-05-05,Second Reminder
C101154,2024-08-21,Reminder Sent
C101154,2024-09-04,Second Reminder
C101155,2023-08-21,Reminder Sent
C101155,2023-09-21,Reminder Sent
C101155,2023-10-05,Second Reminder
C101155,2023-10-12,Arrangement Agreed
C101156,2022-04-21,Reminder Sent
C101156,2022-05-05,Second Reminder
C101156,2022-05-12,Arrangement Agreed
C101156,2022-06-25,Arrangement Broken
C101156,2023-01-21,Reminder Sent
C101156,2023-06-21,Reminder Sent
C101156,2024-01-21,Reminder Sent
C101156,2024-07-21,Reminder Sent
C101156,2024-08-04,Second Reminder
C101156,2024-08-11,Arrangement Agreed
C101156,2025-04-21,Reminder Sent
C101156,2025-05-05,Second Reminder
C101157,2022-12-21,Reminder Sent
C101157,2023-01-04,Second Reminder
C101157,2023-06-21,Reminder Sent
C101157,2023-07-05,Second Reminder
C101157,2024-02-21,Reminder Sent
C101157,2024-03-06,Second Reminder
C101157,2024-11-21,Reminder Sent
C101157,2024-12-05,Second Reminder
C101157,2024-12-12,Arrangement Agreed
C101157,2025-04-21,Reminder Sent
C101157,2025-05-05,Second Reminder
C101157,2025-09-21,Reminder Sent
C101157,2025-11-21,Reminder Sent
C101157,2025-12-05,Second Reminder
C101157,2025-12-12,Arrangement Agreed
C101157,2026-01-21,Reminder Sent
C101157,2026-02-04,Second Reminder
C101158,2022-10-21,Reminder Sent
C101158,2022-11-04,Second Reminder
C101158,2023-01-21,Reminder Sent
C101158,2023-02-04,Second Reminder
C101158,2023-02-11,Arrangement Agreed
C101158,2023-12-21,Reminder Sent
C101158,2024-02-21,Reminder Sent
C101158,2024-03-06,Second Reminder
C101158,2024-03-13,Arrangement Agreed
C101158,2024-05-09,Arrangement Broken
C101158,2025-01-21,Reminder Sent
C101158,2025-03-21,Reminder Sent
C101158,2025-04-04,Second Reminder
C101158,2025-06-21,Reminder Sent
C101158,2025-08-21,Reminder Sent
C101158,2025-09-04,Second Reminder
C101158,2025-09-11,Arrangement Agreed
C101158,2025-10-15,Arrangement Broken
C101158,2025-12-21,Reminder Sent
C101158,2026-01-04,Second Reminder
C101158,2026-01-11,Arrangement Agreed
C101158,2026-02-16,Arrangement Broken
C101159,2024-01-21,Reminder Sent
C101159,2024-02-04,Second Reminder
C101159,2024-11-21,Reminder Sent
C101159,2024-12-05,Second Reminder
C101160,2022-02-21,Reminder Sent
C101160,2024-07-21,Reminder Sent
C101160,2024-08-04,Second Reminder
C101160,2024-12-21,Reminder Sent
C101160,2025-01-04,Second Reminder
C101161,2022-06-21,Reminder Sent
C101161,2023-08-21,Reminder Sent
C101161,2023-09-04,Second Reminder
C101161,2024-01-21,Reminder Sent
C101161,2024-02-04,Second Reminder
C101161,2024-03-21,Reminder Sent
C101161,2024-04-04,Second Reminder
C101161,2025-02-21,Reminder Sent
C101161,2025-03-07,Second Reminder
C101162,2022-02-21,Reminder Sent
C101162,2022-03-07,Second Reminder
C101162,2023-09-21,Reminder Sent
C101162,2023-10-05,Second Reminder
C101162,2023-10-12,Arrangement Agreed
C101162,2025-01-21,Reminder Sent
C101162,2025-02-04,Second Reminder
C101163,2022-03-21,Reminder Sent
C101163,2022-04-04,Second Reminder
C101163,2022-04-11,Arrangement Agreed
C101163,2022-09-21,Reminder Sent
C101163,2023-06-21,Reminder Sent
C101163,2023-07-05,Second Reminder
C101163,2025-12-21,Reminder Sent
C101164,2023-12-21,Reminder Sent
C101164,2024-03-21,Reminder Sent
C101164,2024-04-04,Second Reminder
C101164,2024-04-11,Arrangement Agreed
C101164,2024-11-21,Reminder Sent
C101164,2024-12-05,Second Reminder
C101164,2025-06-21,Reminder Sent
C101164,2025-07-05,Second Reminder
C101164,2025-07-12,Arrangement Agreed
C101164,2025-09-05,Arrangement Broken
C101165,2022-04-21,Reminder Sent
C101165,2022-05-05,Second Reminder
C101165,2023-02-21,Reminder Sent
C101165,2023-03-07,Second Reminder
C101165,2023-03-14,Arrangement Agreed
C101165,2023-04-15,Arrangement Broken
C101165,2023-08-21,Reminder Sent
C101165,2023-09-04,Second Reminder
C101165,2023-09-11,Arrangement Agreed
C101165,2024-01-21,Reminder Sent
C101165,2024-03-21,Reminder Sent
C101166,2023-10-21,Reminder Sent
C101166,2023-11-04,Second Reminder
C101166,2023-11-11,Arrangement Agreed
C101166,2023-12-17,Arrangement Broken
C101166,2025-02-21,Reminder Sent
C101166,2025-03-07,Second Reminder
C101166,2025-03-14,Arrangement Agreed
C101166,2025-05-04,Arrangement Broken
C101166,2025-05-21,Reminder Sent
C101166,2025-06-04,Second Reminder
C101167,2022-05-21,Reminder Sent
C101167,2022-06-21,Reminder Sent
C101167,2022-07-05,Second Reminder
C101167,2023-01-21,Reminder Sent
C101167,2023-03-21,Reminder Sent
C101167,2023-04-04,Second Reminder
C101167,2023-04-11,Arrangement Agreed
C101167,2023-04-21,Reminder Sent
C101167,2023-05-05,Second Reminder
C101167,2023-06-21,Reminder Sent
C101167,2023-09-21,Reminder Sent
C101167,2023-10-05,Second Reminder
C101167,2024-01-21,Reminder Sent
C101167,2024-02-21,Reminder Sent
C101167,2024-03-06,Second Reminder
C101167,2024-03-13,Arrangement Agreed
C101167,2024-03-21,Reminder Sent
C101167,2024-04-04,Second Reminder
C101167,2025-02-21,Reminder Sent
C101167,2025-03-07,Second Reminder
C101167,2025-08-21,Reminder Sent
C101167,2025-09-04,Second Reminder
C101167,2025-09-21,Reminder Sent
C101167,2026-01-21,Reminder Sent
C101167,2026-02-04,Second Reminder
C101168,2023-02-21,Reminder Sent
C101168,2023-03-21,Reminder Sent
C101168,2023-04-04,Second Reminder
C101168,2023-09-21,Reminder Sent
C101168,2023-10-05,Second Reminder
C101168,2024-07-21,Reminder Sent
C101168,2024-08-04,Second Reminder
C101168,2024-08-11,Arrangement Agreed
C101168,2024-09-02,Arrangement Broken
C101169,2022-10-21,Reminder Sent
C101169,2024-07-21,Reminder Sent
C101169,2024-08-04,Second Reminder
C101169,2026-01-21,Reminder Sent
C101169,2026-02-04,Second Reminder
C101170,2024-01-21,Reminder Sent
C101170,2025-09-21,Reminder Sent
C101170,2025-10-05,Second Reminder
C101170,2025-10-12,Arrangement Agreed
C101171,2022-03-21,Reminder Sent
C101171,2022-04-04,Second Reminder
C101171,2023-08-21,Reminder Sent
C101171,2023-09-04,Second Reminder
C101171,2025-05-21,Reminder Sent
C101172,2022-02-21,Reminder Sent
C101172,2025-10-21,Reminder Sent
C101172,2025-11-21,Reminder Sent
C101172,2025-12-05,Second Reminder
C101173,2022-05-21,Reminder Sent
C101173,2022-06-04,Second Reminder
C101173,2022-12-21,Reminder Sent
C101173,2023-01-04,Second Reminder
C101173,2023-05-21,Reminder Sent
C101173,2023-06-04,Second Reminder
C101173,2024-01-21,Reminder Sent
C101173,2024-02-04,Second Reminder
C101173,2024-02-11,Arrangement Agreed
C101173,2024-12-21,Reminder Sent
C101174,2022-05-21,Reminder Sent
C101174,2022-06-04,Second Reminder
C101174,2023-05-21,Reminder Sent
C101174,2023-06-04,Second Reminder
C101174,2023-08-21,Reminder Sent
C101175,2022-02-21,Reminder Sent
C101175,2022-03-07,Second Reminder
C101175,2022-03-21,Reminder Sent
C101175,2022-04-04,Second Reminder
C101175,2023-05-21,Reminder Sent
C101175,2023-06-04,Second Reminder
C101175,2023-06-11,Arrangement Agreed
C101175,2023-12-21,Reminder Sent
C101175,2024-01-04,Second Reminder
C101175,2024-09-21,Reminder Sent
C101175,2024-10-05,Second Reminder
C101175,2025-04-21,Reminder Sent
C101175,2025-05-05,Second Reminder
C101175,2025-05-21,Reminder Sent
C101175,2025-07-21,Reminder Sent
C101175,2026-01-21,Reminder Sent
C101175,2026-02-04,Second Reminder
C101176,2022-03-21,Reminder Sent
C101176,2022-04-21,Reminder Sent
C101176,2022-09-21,Reminder Sent
C101176,2023-04-21,Reminder Sent
C101176,2023-07-21,Reminder Sent
C101176,2023-08-04,Second Reminder
C101176,2023-08-11,Arrangement Agreed
C101176,2023-08-25,Arrangement Broken
C101176,2024-04-21,Reminder Sent
C101176,2024-05-05,Second Reminder
C101176,2024-05-12,Arrangement Agreed
C101176,2024-05-21,Reminder Sent
C101176,2024-06-04,Second Reminder
C101176,2024-07-01,Arrangement Broken
C101177,2022-10-21,Reminder Sent
C101177,2022-11-04,Second Reminder
C101177,2024-01-21,Reminder Sent
C101177,2024-02-04,Second Reminder
C101177,2025-01-21,Reminder Sent
C101177,2025-02-04,Second Reminder
C101178,2024-11-21,Reminder Sent
C101178,2024-12-05,Second Reminder
C101179,2024-05-21,Reminder Sent
C101179,2024-06-04,Second Reminder
C101179,2025-11-21,Reminder Sent
C101179,2025-12-05,Second Reminder
C101179,2026-01-21,Reminder Sent
C101180,2022-03-21,Reminder Sent
C101180,2022-04-04,Second Reminder
C101180,2022-04-11,Arrangement Agreed
C101180,2023-08-21,Reminder Sent
C101180,2023-09-04,Second Reminder
C101180,2023-09-11,Arrangement Agreed
C101180,2024-01-21,Reminder Sent
C101180,2024-02-04,Second Reminder
C101180,2024-02-11,Arrangement Agreed
C101180,2024-09-21,Reminder Sent
C101180,2024-10-05,Second Reminder
C101180,2024-12-21,Reminder Sent
C101180,2025-01-04,Second Reminder
C101180,2025-01-11,Arrangement Agreed
C101180,2025-01-21,Reminder Sent
C101180,2026-01-21,Reminder Sent
C101180,2026-02-04,Second Reminder
C101181,2023-06-21,Reminder Sent
C101181,2023-07-05,Second Reminder
C101181,2023-07-12,Arrangement Agreed
C101181,2023-09-21,Reminder Sent
C101182,2022-04-21,Reminder Sent
C101182,2022-05-05,Second Reminder
C101182,2022-10-21,Reminder Sent
C101182,2022-11-04,Second Reminder
C101182,2023-03-21,Reminder Sent
C101182,2023-04-04,Second Reminder
C101182,2023-11-21,Reminder Sent
C101182,2023-12-05,Second Reminder
C101182,2024-09-21,Reminder Sent
C101182,2024-10-05,Second Reminder
C101183,2023-10-21,Reminder Sent
C101183,2023-11-04,Second Reminder
C101183,2023-12-21,Reminder Sent
C101183,2024-01-04,Second Reminder
C101183,2024-03-21,Reminder Sent
C101183,2025-04-21,Reminder Sent
C101183,2026-01-21,Reminder Sent
C101183,2026-02-04,Second Reminder
C101184,2022-07-21,Reminder Sent
C101184,2022-08-04,Second Reminder
C101184,2022-08-21,Reminder Sent
C101184,2022-09-04,Second Reminder
C101184,2023-08-21,Reminder Sent
C101184,2023-09-04,Second Reminder
C101184,2023-09-11,Arrangement Agreed
C101184,2025-07-21,Reminder Sent
C101184,2025-08-04,Second Reminder
C101184,2025-08-11,Arrangement Agreed
C101184,2026-01-21,Reminder Sent
C101184,2026-02-04,Second Reminder
C101185,2022-07-21,Reminder Sent
C101185,2025-05-21,Reminder Sent
C101186,2024-11-21,Reminder Sent
C101186,2024-12-05,Second Reminder
C101186,2024-12-12,Arrangement Agreed
C101186,2025-01-21,Reminder Sent
C101186,2025-02-04,Second Reminder
C101186,2025-02-11,Arrangement Agreed
C101186,2025-04-05,Arrangement Broken
C101186,2025-05-21,Reminder Sent
C101186,2025-06-04,Second Reminder
C101186,2025-08-21,Reminder Sent
C101187,2024-10-21,Reminder Sent
C101187,2024-11-04,Second Reminder
C101187,2024-11-11,Arrangement Agreed
C101188,2023-08-21,Reminder Sent
C101188,2023-09-04,Second Reminder
C101188,2024-10-21,Reminder Sent
C101188,2024-11-04,Second Reminder
C101188,2024-11-11,Arrangement Agreed
C101189,2022-06-21,Reminder Sent
C101189,2024-11-21,Reminder Sent
C101189,2024-12-05,Second Reminder
C101189,2024-12-12,Arrangement Agreed
C101189,2025-10-21,Reminder Sent
C101189,2025-11-04,Second Reminder
C101190,2025-02-21,Reminder Sent
C101190,2025-06-21,Reminder Sent
C101190,2025-11-21,Reminder Sent
C101191,2022-03-21,Reminder Sent
C101191,2022-04-04,Second Reminder
C101191,2022-04-11,Arrangement Agreed
C101191,2022-07-21,Reminder Sent
C101191,2022-08-04,Second Reminder
C101191,2022-11-21,Reminder Sent
C101191,2022-12-05,Second Reminder
C101191,2023-07-21,Reminder Sent
C101191,2023-11-21,Reminder Sent
C101191,2023-12-05,Second Reminder
C101191,2023-12-12,Arrangement Agreed
C101191,2024-01-21,Reminder Sent
C101191,2024-02-04,Second Reminder
C101191,2024-02-11,Arrangement Agreed
C101191,2024-03-21,Reminder Sent
C101191,2025-08-21,Reminder Sent
C101191,2025-09-04,Second Reminder
C101192,2023-09-21,Reminder Sent
C101192,2023-12-21,Reminder Sent
C101192,2024-03-21,Reminder Sent
C101192,2024-04-04,Second Reminder
C101192,2025-10-21,Reminder Sent
C101192,2025-11-04,Second Reminder
C101192,2025-11-11,Arrangement Agreed
C101192,2025-12-07,Arrangement Broken
C101193,2022-12-21,Reminder Sent
C101193,2023-01-04,Second Reminder
C101193,2024-03-21,Reminder Sent
C101193,2024-04-04,Second Reminder
C101193,2024-09-21,Reminder Sent
C101193,2024-10-05,Second Reminder
C101193,2024-10-12,Arrangement Agreed
C101194,2022-07-21,Reminder Sent
C101194,2022-08-04,Second Reminder
C101194,2022-08-11,Arrangement Agreed
C101194,2022-08-21,Reminder Sent
C101194,2022-09-04,Second Reminder
C101194,2022-09-11,Arrangement Agreed
C101194,2022-10-07,Arrangement Broken
C101194,2022-10-21,Reminder Sent
C101195,2022-06-21,Reminder Sent
C101195,2022-09-21,Reminder Sent
C101195,2022-10-05,Second Reminder
C101195,2022-11-21,Reminder Sent
C101195,2022-12-05,Second Reminder
C101195,2023-04-21,Reminder Sent
C101195,2023-05-05,Second Reminder
C101195,2023-05-12,Arrangement Agreed
C101195,2023-06-10,Arrangement Broken
C101195,2023-07-21,Reminder Sent
C101195,2023-09-21,Reminder Sent
C101195,2023-10-05,Second Reminder
C101195,2023-12-21,Reminder Sent
C101195,2024-01-04,Second Reminder
C101195,2024-05-21,Reminder Sent
C101195,2024-10-21,Reminder Sent
C101195,2024-11-04,Second Reminder
C101195,2024-11-21,Reminder Sent
C101195,2024-12-05,Second Reminder
C101195,2025-02-21,Reminder Sent
C101195,2025-07-21,Reminder Sent
C101195,2025-10-21,Reminder Sent
C101196,2022-04-21,Reminder Sent
C101196,2024-12-21,Reminder Sent
C101196,2025-02-21,Reminder Sent
C101196,2025-03-07,Second Reminder
C101196,2025-03-14,Arrangement Agreed
C101197,2022-02-21,Reminder Sent
C101197,2022-03-21,Reminder Sent
C101197,2022-04-04,Second Reminder
C101197,2022-09-21,Reminder Sent
C101197,2022-10-05,Second Reminder
C101197,2022-10-21,Reminder Sent
C101197,2022-11-04,Second Reminder
C101197,2023-03-21,Reminder Sent
C101197,2023-04-04,Second Reminder
C101197,2023-04-11,Arrangement Agreed
C101197,2023-05-21,Reminder Sent
C101197,2023-06-04,Second Reminder
C101197,2023-06-21,Reminder Sent
C101197,2023-07-05,Second Reminder
C101197,2024-06-21,Reminder Sent
C101197,2024-07-05,Second Reminder
C101197,2024-07-21,Reminder Sent
C101197,2024-08-04,Second Reminder
C101197,2024-09-21,Reminder Sent
C101197,2025-08-21,Reminder Sent
C101197,2025-09-04,Second Reminder
C101198,2022-03-21,Reminder Sent
C101198,2022-04-21,Reminder Sent
C101198,2023-04-21,Reminder Sent
C101198,2023-05-05,Second Reminder
C101198,2024-01-21,Reminder Sent
C101198,2024-02-04,Second Reminder
C101198,2024-02-11,Arrangement Agreed
C101198,2024-03-21,Reminder Sent
C101198,2024-04-04,Second Reminder
C101198,2025-07-21,Reminder Sent
C101198,2025-08-04,Second Reminder
C101198,2025-08-11,Arrangement Agreed
C101199,2022-04-21,Reminder Sent
C101199,2022-05-05,Second Reminder
C101199,2022-05-12,Arrangement Agreed
C101199,2023-07-21,Reminder Sent
C101199,2023-08-04,Second Reminder
C101199,2023-08-21,Reminder Sent
C101199,2023-09-04,Second Reminder
C101199,2024-07-21,Reminder Sent
C101199,2024-08-04,Second Reminder
C101199,2025-06-21,Reminder Sent
C101199,2025-07-05,Second Reminder
C101199,2025-11-21,Reminder Sent
C101200,2022-04-21,Reminder Sent
C101200,2022-05-05,Second Reminder
C101200,2023-01-21,Reminder Sent
C101200,2023-02-04,Second Reminder
C101200,2024-01-21,Reminder Sent
C101201,2022-04-21,Reminder Sent
C101201,2022-05-05,Second Reminder
C101201,2022-06-21,Reminder Sent
C101201,2022-07-05,Second Reminder
C101201,2022-07-12,Arrangement Agreed
C101201,2022-08-13,Arrangement Broken
C101201,2022-08-21,Reminder Sent
C101201,2022-09-04,Second Reminder
C101201,2023-06-21,Reminder Sent
C101201,2023-07-05,Second Reminder
C101201,2023-07-12,Arrangement Agreed
C101201,2024-08-21,Reminder Sent
C101201,2024-09-04,Second Reminder
C101201,2024-09-11,Arrangement Agreed
C101201,2025-05-21,Reminder Sent
C101201,2025-06-04,Second Reminder
C101201,2026-01-21,Reminder Sent
C101201,2026-02-04,Second Reminder
C101201,2026-02-11,Arrangement Agreed
C101202,2023-06-21,Reminder Sent
C101202,2024-04-21,Reminder Sent
C101202,2024-05-05,Second Reminder
C101202,2024-12-21,Reminder Sent
C101202,2025-01-04,Second Reminder
C101202,2026-01-21,Reminder Sent
C101203,2022-03-21,Reminder Sent
C101203,2023-06-21,Reminder Sent
C101203,2023-07-05,Second Reminder
C101203,2023-07-12,Arrangement Agreed
C101203,2023-08-18,Arrangement Broken
C101203,2023-11-21,Reminder Sent
C101203,2025-11-21,Reminder Sent
C101204,2022-04-21,Reminder Sent
C101204,2022-11-21,Reminder Sent
C101204,2022-12-05,Second Reminder
C101205,2022-10-21,Reminder Sent
C101205,2024-05-21,Reminder Sent
C101205,2024-06-21,Reminder Sent
C101205,2024-07-05,Second Reminder
C101205,2025-06-21,Reminder Sent
C101205,2025-07-05,Second Reminder
C101205,2025-07-12,Arrangement Agreed
C101206,2025-10-21,Reminder Sent
C101207,2022-03-21,Reminder Sent
C101207,2022-04-04,Second Reminder
C101207,2022-04-11,Arrangement Agreed
C101207,2023-05-21,Reminder Sent
C101207,2023-06-04,Second Reminder
C101207,2023-08-21,Reminder Sent
C101207,2023-09-04,Second Reminder
C101207,2024-12-21,Reminder Sent
C101207,2025-01-04,Second Reminder
C101207,2025-04-21,Reminder Sent
C101207,2025-08-21,Reminder Sent
C101207,2025-11-21,Reminder Sent
C101207,2025-12-05,Second Reminder
C101207,2025-12-12,Arrangement Agreed
C101208,2022-11-21,Reminder Sent
C101208,2022-12-05,Second Reminder
C101208,2023-05-21,Reminder Sent
C101208,2023-06-04,Second Reminder
C101208,2023-06-11,Arrangement Agreed
C101208,2023-07-21,Reminder Sent
C101208,2023-08-21,Reminder Sent
C101208,2023-09-04,Second Reminder
C101208,2023-10-21,Reminder Sent
C101208,2023-11-04,Second Reminder
C101208,2023-11-11,Arrangement Agreed
C101208,2025-02-21,Reminder Sent
C101208,2025-03-07,Second Reminder
C101208,2025-07-21,Reminder Sent
C101208,2025-08-04,Second Reminder
C101209,2022-11-21,Reminder Sent
C101209,2022-12-05,Second Reminder
C101209,2022-12-12,Arrangement Agreed
C101209,2023-02-21,Reminder Sent
C101209,2023-11-21,Reminder Sent
C101210,2023-08-21,Reminder Sent
C101211,2025-10-21,Reminder Sent
C101211,2025-11-04,Second Reminder
C101211,2025-11-11,Arrangement Agreed
C101211,2026-01-08,Arrangement Broken
C101212,2022-06-21,Reminder Sent
C101212,2022-07-05,Second Reminder
C101212,2022-07-12,Arrangement Agreed
C101212,2023-05-21,Reminder Sent
C101212,2025-12-21,Reminder Sent
C101212,2026-01-04,Second Reminder
C101213,2022-06-21,Reminder Sent
C101213,2022-07-05,Second Reminder
C101213,2022-07-12,Arrangement Agreed
C101213,2022-08-21,Reminder Sent
C101213,2022-10-21,Reminder Sent
C101213,2023-02-21,Reminder Sent
C101213,2023-03-07,Second Reminder
C101213,2023-12-21,Reminder Sent
C101213,2024-06-21,Reminder Sent
C101213,2025-01-21,Reminder Sent
C101213,2025-02-04,Second Reminder
C101213,2025-02-21,Reminder Sent
C101213,2025-03-07,Second Reminder
C101213,2025-03-14,Arrangement Agreed
C101213,2025-07-21,Reminder Sent
C101213,2025-08-04,Second Reminder
C101213,2025-08-11,Arrangement Agreed
C101213,2026-01-21,Reminder Sent
C101213,2026-02-04,Second Reminder
C101214,2022-08-21,Reminder Sent
C101214,2022-09-04,Second Reminder
C101214,2022-09-11,Arrangement Agreed
C101214,2022-11-21,Reminder Sent
C101214,2022-12-05,Second Reminder
C101214,2023-02-21,Reminder Sent
C101214,2023-03-07,Second Reminder
C101214,2023-03-14,Arrangement Agreed
C101214,2023-05-04,Arrangement Broken
C101214,2024-01-21,Reminder Sent
C101214,2024-02-04,Second Reminder
